node_id,lat,lon,price_dp
12TH_S_LNODENMZ,37.63715677998629,-120.99316020050249,52.15116
12TH_S_LNODEXWQ,37.63715677998629,-120.99327439949751,52.15116
8TH_ST_LNODEBXG,37.64197726998626,-121.00603849646912,52.14612
8TH_ST_LNODELZF,37.64197726998626,-121.00615270353089,52.14612
AEC300_1_N001,37.74,-121.48,52.44804
AGNEW_1_N003,37.51,-121.84,54.47089
AIRPROD_1_N001,36.65,-119.54,52.76002
AIR_SUB_LNODENAA,33.96205409081493,-118.376,47.38087
AIR_SUB_LNODENAB,33.961972954579615,-118.37594352117388,47.3859
AIR_SUB_LNODEONC,33.961972954579615,-118.37605647882611,47.38087
ALAMITOS_2_N001,33.771584,-118.100596,48.34197
ALAMITOS_2_N040,33.77,-118.1,48.34197
ALAMT1G_7_N002,33.77149401717401,-118.1004877514908,48.34197
ALAMT2G_7_N002,33.771415173499584,-118.10067098425147,48.34197
ALAMT3G_7_N002,33.77144633917227,-118.10077253262283,48.34197
ALAMT4G_7_N002,33.771511965310076,-118.10084659342048,48.34197
ALAMT5G_7_N002,33.771597006833865,-118.1008819712055,48.34197
ALAMT6G_7_N002,33.77176916262267,-118.10083231072662,48.34197
ALHAMBRA_1_N001,37.99408499998608,-122.13031167024367,53.03175
ALHAMBRA_1_N002,37.99408499998608,-122.13042632975633,53.03175
ALLEGHNY_6_N001,39.464893,-120.844946,51.06425
ALMADEN_6_N001,37.26027,-121.890082,54.62688
ALMOND_LNODEAUX,37.574202045609525,-120.98511610244,52.00523
ALPAUGH_7_N002,35.963463732836644,-119.456796,49.73079
ALPINE_6_N001,32.82778299998866,-116.78987271391081,48.15579
ALPINE_6_N005,32.82778299998866,-116.78997928608918,48.15579
ALTO_6_N001,37.89825299998615,-122.52430271885964,54.82816
ALTO_6_N101,37.89825299998615,-122.52441728114036,54.82816
ALTTA_BP_LNODEPRT,41.51205899998436,-120.5236838478691,49.34836
ALTTA_BP_LNODETON,41.51205899998436,-120.5238041521309,49.34836
AMERIGAS_1_N001,38.43,-121.79,51.89956
AMESBS_1_N004,37.41751022008469,-122.066192,54.18407
AMESBS_1_N101,37.41742888994297,-122.06613287861066,54.18407
AMESDST_1_N001,37.41742888994297,-122.06625112138934,54.18407
AMFORST_6_N001,38.369191999986,-120.79657754861613,53.13742
ANDERSON_6_N001,40.449838,-122.305068,50.65667
ANGIOLA_6_N001,35.992007,-119.57137,52.50843
ANITA_6_N001,39.811047,-121.919761,52.29708
ANNAPOLS_6_N001,38.680315,-123.311782,61.13801
ANTELOPE_6_N001,35.658117,-119.996015,49.90691
ANTLER_6_N001,40.893581,-122.379244,50.93342
APPLEHL_1_N001,38.73992576174639,-120.67700091995808,53.44437
APPLEHL_1_N002,38.73974623814083,-120.67700092024737,53.44437
APPMAT_1_N001,37.359999999986435,-121.97994317305394,55.47225
APPMAT_1_N010,37.359999999986435,-121.98005682694607,55.47225
ARBUCKLE_6_N001,39.017625,-122.061575,47.60242
ARCATA_6_N001,40.867132,-124.088286,51.37412
ARVINED_1_N001,35.15044599998752,-118.87870286987292,49.71066
ARVIN_6_N001,35.15044599998752,-118.87881313012709,0.0
ASHLAN_2_N001,36.79263892472445,-119.82749,53.46953
ASHLAN_2_N007,36.7925580376235,-119.82743168375806,53.46953
ASHLAN_2_N008,36.7925580376235,-119.82754831624194,53.46953
ASH_6_N001,33.1365697302963,-117.070292,48.26146
ASH_6_N005,33.13648913483958,-117.0702364310647,48.26146
ASH_6_N101,33.13648913483958,-117.07034756893529,48.26146
ASPEN_LNODESPEN,37.69337956,-122.069288,46.10778
ATASCDRO_6_N001,35.465309,-120.671582,50.6617
ATWATER_1_B2,37.35999599998639,-120.6146481730584,54.21929
ATWATER_1_N001,37.35999599998639,-120.6147618269416,54.21929
ATW_SUB_LNODEONB,34.1096541600031,-118.254,47.39596
ATW_SUB_LNODEONC,34.10957291998536,-118.25394335044959,47.39596
ATW_SUB_LNODEOND,34.10957291998536,-118.2540566495504,47.39596
AUBERRY_6_N001,37.06806099998665,-119.495719527536,54.38031
AUBERRY_6_N003,37.06806099998665,-119.495832472464,54.38031
AUBURN_6_N001,38.903397,-121.069921,53.23303
AUGUST_LNODEDR1,37.4182520696912,-120.831252690486,52.02033
AUGUST_LNODEDR3,37.4182452743243,-120.831131410372,52.02033
AUGUST_LNODEDR4,37.4182458785436,-120.830989786937,52.01529
AUGUST_LNODEDR5,37.4182557186304,-120.831363604619,52.02033
AVENA_1_N001,37.842208,-121.054122,52.42791
AVOCADO_6_N001,33.38466699998843,-117.23692330729693,48.18598
AVOCADO_6_N002,33.38466699998843,-117.23703069270306,48.18598
BAFOOD1_6_N001,36.33,-121.16,51.3863
