node_id,lat,lon,price_dp
12TH_S_LNODENMZ,37.63715677998629,-120.99316020050249,47.11904
12TH_S_LNODEXWQ,37.63715677998629,-120.99327439949751,47.11904
8TH_ST_LNODEBXG,37.64197726998626,-121.00603849646912,47.11428
8TH_ST_LNODELZF,37.64197726998626,-121.00615270353089,47.11428
AEC300_1_N001,37.74,-121.48,46.61979
AGNEW_1_N003,37.51,-121.84,48.38379
AIRPROD_1_N001,36.65,-119.54,50.13827
AIR_SUB_LNODENAA,33.96205409081493,-118.376,46.6816
AIR_SUB_LNODENAB,33.961972954579615,-118.37594352117388,46.6816
AIR_SUB_LNODEONC,33.961972954579615,-118.37605647882611,46.6816
ALAMITOS_2_N001,33.771584,-118.100596,46.98115
ALAMITOS_2_N040,33.77,-118.1,46.98115
ALAMT1G_7_N002,33.77149401717401,-118.1004877514908,46.98115
ALAMT2G_7_N002,33.771415173499584,-118.10067098425147,46.98115
ALAMT3G_7_N002,33.77144633917227,-118.10077253262283,46.98115
ALAMT4G_7_N002,33.771511965310076,-118.10084659342048,46.98115
ALAMT5G_7_N002,33.771597006833865,-118.1008819712055,46.98115
ALAMT6G_7_N002,33.77176916262267,-118.10083231072662,46.98115
ALHAMBRA_1_N001,37.99408499998608,-122.13031167024367,46.65308
ALHAMBRA_1_N002,37.99408499998608,-122.13042632975633,46.65308
ALLEGHNY_6_N001,39.464893,-120.844946,47.10953
ALMADEN_6_N001,37.26027,-121.890082,48.4979
ALMOND_LNODEAUX,37.574202045609525,-120.98511610244,46.92885
ALPAUGH_7_N002,35.963463732836644,-119.456796,46.89557
ALPINE_6_N001,32.82778299998866,-116.78987271391081,43.26705
ALPINE_6_N005,32.82778299998866,-116.78997928608918,43.26705
ALTO_6_N001,37.89825299998615,-122.52430271885964,47.48039
ALTO_6_N101,37.89825299998615,-122.52441728114036,47.48039
ALTTA_BP_LNODEPRT,41.51205899998436,-120.5236838478691,45.74493
ALTTA_BP_LNODETON,41.51205899998436,-120.5238041521309,45.74493
AMERIGAS_1_N001,38.43,-121.79,46.03972
AMESBS_1_N004,37.41751022008469,-122.066192,47.90356
AMESBS_1_N101,37.41742888994297,-122.06613287861066,47.90356
AMESDST_1_N001,37.41742888994297,-122.06625112138934,47.90356
AMFORST_6_N001,38.369191999986,-120.79657754861613,47.38054
ANDERSON_6_N001,40.449838,-122.305068,45.93512
ANGIOLA_6_N001,35.992007,-119.57137,50.28091
ANITA_6_N001,39.811047,-121.919761,45.08403
ANNAPOLS_6_N001,38.680315,-123.311782,-29.67597
ANTELOPE_6_N001,35.658117,-119.996015,46.90508
ANTLER_6_N001,40.893581,-122.379244,45.7687
APPLEHL_1_N001,38.73992576174639,-120.67700091995808,46.70062
APPLEHL_1_N002,38.73974623814083,-120.67700092024737,46.70062
APPMAT_1_N001,37.359999999986435,-121.97994317305394,48.07473
APPMAT_1_N010,37.359999999986435,-121.98005682694607,48.07473
ARBUCKLE_6_N001,39.017625,-122.061575,32.31116
ARCATA_6_N001,40.867132,-124.088286,40.77958
ARVINED_1_N001,35.15044599998752,-118.87870286987292,46.79572
ARVIN_6_N001,35.15044599998752,-118.87881313012709,47.081
ASHLAN_2_N001,36.79263892472445,-119.82749,49.87676
ASHLAN_2_N007,36.7925580376235,-119.82743168375806,49.87676
ASHLAN_2_N008,36.7925580376235,-119.82754831624194,49.87676
ASH_6_N001,33.1365697302963,-117.070292,47.35202
ASH_6_N005,33.13648913483958,-117.0702364310647,47.35202
ASH_6_N101,33.13648913483958,-117.07034756893529,47.35202
ASPEN_LNODESPEN,37.69337956,-122.069288,45.43112
ATASCDRO_6_N001,35.465309,-120.671582,47.62303
ATWATER_1_B2,37.35999599998639,-120.6146481730584,50.17631
ATWATER_1_N001,37.35999599998639,-120.6147618269416,50.17631
ATW_SUB_LNODEONB,34.1096541600031,-118.254,46.6721
ATW_SUB_LNODEONC,34.10957291998536,-118.25394335044959,46.6721
ATW_SUB_LNODEOND,34.10957291998536,-118.2540566495504,46.6721
AUBERRY_6_N001,37.06806099998665,-119.495719527536,51.75487
AUBERRY_6_N003,37.06806099998665,-119.495832472464,51.75487
AUBURN_6_N001,38.903397,-121.069921,46.42961
AUGUST_LNODEDR1,37.4182520696912,-120.831252690486,46.94311
AUGUST_LNODEDR3,37.4182452743243,-120.831131410372,46.94311
AUGUST_LNODEDR4,37.4182458785436,-120.830989786937,46.93836
AUGUST_LNODEDR5,37.4182557186304,-120.831363604619,46.94311
AVENA_1_N001,37.842208,-121.054122,46.72915
