node_id,lat,lon,price_dp
12TH_S_LNODENMZ,37.63715677998629,-120.99316020050249,4.66767
12TH_S_LNODEXWQ,37.63715677998629,-120.99327439949751,4.66767
8TH_ST_LNODEBXG,37.64197726998626,-121.00603849646912,4.66767
8TH_ST_LNODELZF,37.64197726998626,-121.00615270353089,4.66767
AEC300_1_N001,37.74,-121.48,9.1884
AGNEW_1_N003,37.51,-121.84,14.39434
AIRPROD_1_N001,36.65,-119.54,12.49296
AIR_SUB_LNODENAA,33.96205409081493,-118.376,4.32298
AIR_SUB_LNODENAB,33.961972954579615,-118.37594352117388,4.32344
AIR_SUB_LNODEONC,33.961972954579615,-118.37605647882611,4.32298
ALAMITOS_2_N001,33.771584,-118.100596,-0.02206
ALAMITOS_2_N040,33.77,-118.1,-0.02206
ALAMT1G_7_N002,33.77149401717401,-118.1004877514908,-0.02206
ALAMT2G_7_N002,33.771415173499584,-118.10067098425147,-0.02206
ALAMT3G_7_N002,33.77144633917227,-118.10077253262283,-0.02206
ALAMT4G_7_N002,33.771511965310076,-118.10084659342048,-0.02206
ALAMT5G_7_N002,33.771597006833865,-118.1008819712055,-0.02206
ALAMT6G_7_N002,33.77176916262267,-118.10083231072662,-0.02206
ALHAMBRA_1_N001,37.99408499998608,-122.13031167024367,10.64471
ALHAMBRA_1_N002,37.99408499998608,-122.13042632975633,10.64471
ALLEGHNY_6_N001,39.464893,-120.844946,8.7331
ALMADEN_6_N001,37.26027,-121.890082,17.03892
ALMOND_LNODEAUX,37.574202045609525,-120.98511610244,4.62932
ALPAUGH_7_N002,35.963463732836644,-119.456796,-1.95317
ALPINE_6_N001,32.82778299998866,-116.78987271391081,0.04794
ALPINE_6_N005,32.82778299998866,-116.78997928608918,0.04794
ALTO_6_N001,37.89825299998615,-122.52430271885964,9.84626
ALTO_6_N101,37.89825299998615,-122.52441728114036,9.84626
ALTTA_BP_LNODEPRT,41.51205899998436,-120.5236838478691,4.49829
ALTTA_BP_LNODETON,41.51205899998436,-120.5238041521309,4.49829
AMERIGAS_1_N001,38.43,-121.79,9.47723
AMESBS_1_N004,37.41751022008469,-122.066192,14.60658
AMESBS_1_N101,37.41742888994297,-122.06613287861066,14.60658
AMESDST_1_N001,37.41742888994297,-122.06625112138934,14.60658
AMFORST_6_N001,38.369191999986,-120.79657754861613,10.65869
ANDERSON_6_N001,40.449838,-122.305068,8.45825
ANGIOLA_6_N001,35.992007,-119.57137,11.09933
ANITA_6_N001,39.811047,-121.919761,8.6586
ANNAPOLS_6_N001,38.680315,-123.311782,16.88915
ANTELOPE_6_N001,35.658117,-119.996015,-2.46667
ANTLER_6_N001,40.893581,-122.379244,8.29174
APPLEHL_1_N001,38.73992576174639,-120.67700091995808,9.39315
APPLEHL_1_N002,38.73974623814083,-120.67700092024737,9.39315
APPMAT_1_N001,37.359999999986435,-121.97994317305394,15.62858
APPMAT_1_N010,37.359999999986435,-121.98005682694607,15.62858
ARBUCKLE_6_N001,39.017625,-122.061575,5.07005
ARCATA_6_N001,40.867132,-124.088286,5.88578
ARVINED_1_N001,35.15044599998752,-118.87870286987292,-1.75351
ARVIN_6_N001,35.15044599998752,-118.87881313012709,-1.80282
ASHLAN_2_N001,36.79263892472445,-119.82749,13.23548
ASHLAN_2_N007,36.7925580376235,-119.82743168375806,13.23548
ASHLAN_2_N008,36.7925580376235,-119.82754831624194,13.23548
ASH_6_N001,33.1365697302963,-117.070292,0.15111
ASH_6_N005,33.13648913483958,-117.0702364310647,0.15111
ASH_6_N101,33.13648913483958,-117.07034756893529,0.15111
ASPEN_LNODESPEN,37.69337956,-122.069288,4.26089
ATASCDRO_6_N001,35.465309,-120.671582,-6.45967
ATWATER_1_B2,37.35999599998639,-120.6146481730584,12.22
ATWATER_1_N001,37.35999599998639,-120.6147618269416,12.22
ATW_SUB_LNODEONB,34.1096541600031,-118.254,4.32481
ATW_SUB_LNODEONC,34.10957291998536,-118.25394335044959,4.32481
ATW_SUB_LNODEOND,34.10957291998536,-118.2540566495504,4.32481
AUBERRY_6_N001,37.06806099998665,-119.495719527536,12.37974
AUBERRY_6_N003,37.06806099998665,-119.495832472464,12.37974
AUBURN_6_N001,38.903397,-121.069921,9.11902
AUGUST_LNODEDR1,37.4182520696912,-120.831252690486,4.64667
AUGUST_LNODEDR3,37.4182452743243,-120.831131410372,4.64667
AUGUST_LNODEDR4,37.4182458785436,-120.830989786937,4.64621
AUGUST_LNODEDR5,37.4182557186304,-120.831363604619,4.64667
AVENA_1_N001,37.842208,-121.054122,9.33912
AVOCADO_6_N001,33.38466699998843,-117.23692330729693,0.29903
AVOCADO_6_N002,33.38466699998843,-117.23703069270306,0.29903
BAFOOD1_6_N001,36.33,-121.16,19.27757
BAHIA_2_N001,38.08095331088854,-122.13739126700075,9.70382
BAHIA_2_N011,38.08077268899996,-122.13739126728416,9.70382
BAILYJ1_1_N010,34.77604,-118.77504,18.00712
BAIR_1_N001,37.496937,-122.214157,13.43338
BAKER_1_N001,35.284771,-116.064256,0.21352
